Open,High,Low,Volume
40.9375,41.0625,40.13999938964844,117874000
40.6775016784668,40.747501373291016,40.130001068115234,86606800
40.522499084472656,40.560001373291016,40.09000015258789,87714000
40.21500015258789,40.287498474121094,39.63249969482422,114446000
40.125,40.51250076293945,39.97249984741211,126323200
40.65250015258789,40.9900016784668,39.692501068115234,286856000
39.967498779296875,39.9900016784668,39.477500915527344,179629600
39.747501373291016,39.849998474121094,39.522499084472656,95042800
39.61750030517578,40.24250030517578,39.5,196458400
40.02750015258789,40.125,39.5,113077600
39.877498626708984,39.942501068115234,39.61000061035156,83242400
39.474998474121094,39.564998626708984,38.45750045776367,211805600
38.95000076293945,38.95000076293945,38.1875,150046800
37.8849983215332,38.067501068115234,37.63999938964844,186581600
37.497501373291016,37.95750045776367,37.290000915527344,177549200
